# timestamp tx ty tz qx qy qz qw
1783055709.200178 8.735208 3.820728 0.796805 -0.082159 0.094277 0.775194 0.619222
1783055709.300018 8.734426 3.820654 0.797267 -0.078621 0.091262 0.776447 0.618562
1783055709.400338 8.733301 3.820176 0.796487 -0.076870 0.088383 0.777465 0.617922
1783055709.500178 8.732345 3.821206 0.795777 -0.077072 0.087954 0.778162 0.617080
1783055709.600018 8.731765 3.822259 0.794570 -0.076560 0.088392 0.778866 0.616192
1783055709.700338 8.731761 3.823670 0.793637 -0.076006 0.089640 0.779512 0.615263
1783055709.800178 8.731713 3.824760 0.793188 -0.076536 0.090273 0.779791 0.614751
1783055709.900018 8.731562 3.826889 0.792956 -0.078116 0.091377 0.779614 0.614614
1783055710.000338 8.731617 3.828001 0.792330 -0.078745 0.092453 0.779523 0.614488
1783055710.100191 8.731654 3.828896 0.792123 -0.079557 0.093125 0.779445 0.614380
1783055710.200031 8.731971 3.830508 0.791555 -0.080965 0.093271 0.779060 0.614663
1783055710.300351 8.731056 3.831433 0.793143 -0.082532 0.093512 0.778647 0.614941
1783055710.400191 8.731960 3.832315 0.793918 -0.082507 0.093986 0.779313 0.614028
1783055710.500031 8.732797 3.833307 0.793709 -0.083043 0.093541 0.779419 0.613890
1783055710.600351 8.733525 3.833953 0.792636 -0.083680 0.093736 0.779312 0.613908
1783055710.700191 8.733546 3.834723 0.794052 -0.084859 0.094185 0.779273 0.613728
1783055710.800031 8.733026 3.835371 0.793666 -0.084298 0.094270 0.779422 0.613603
1783055710.900351 8.733060 3.835551 0.795045 -0.084030 0.094323 0.779580 0.613431
1783055711.000191 8.733094 3.836497 0.796324 -0.084106 0.094484 0.779798 0.613119
1783055711.100045 8.732321 3.836489 0.796321 -0.083569 0.093849 0.779854 0.613218
1783055711.200365 8.731172 3.836591 0.796030 -0.083154 0.094486 0.780203 0.612733
1783055711.300205 8.730476 3.836784 0.795681 -0.083675 0.093593 0.780287 0.612692
1783055711.400045 8.728782 3.837002 0.796139 -0.083159 0.092547 0.780578 0.612550
1783055711.500365 8.727796 3.836674 0.794525 -0.083020 0.092312 0.780884 0.612214
1783055711.600205 8.726380 3.836705 0.793518 -0.082614 0.092487 0.780972 0.612130
1783055711.700045 8.725196 3.836578 0.792327 -0.082428 0.092512 0.781016 0.612096
1783055711.800365 8.725282 3.837975 0.792259 -0.083558 0.093517 0.780354 0.612634
1783055711.900205 8.724113 3.837902 0.791011 -0.083558 0.093459 0.780014 0.613075
1783055712.000045 8.723196 3.838525 0.791083 -0.084323 0.093516 0.779492 0.613625
1783055712.100378 8.722730 3.838551 0.790255 -0.084247 0.092218 0.779497 0.613826
1783055712.200218 8.723823 3.839375 0.789648 -0.084443 0.091694 0.779503 0.613870
1783055712.300058 8.723107 3.840096 0.788970 -0.083889 0.091491 0.779485 0.614000
1783055712.400378 8.723516 3.841269 0.789639 -0.084676 0.091631 0.779459 0.613903
1783055712.500218 8.724752 3.842061 0.789841 -0.084810 0.092172 0.779613 0.613608
1783055712.600058 8.725073 3.842385 0.788648 -0.085289 0.092265 0.779403 0.613795
1783055712.700378 8.724886 3.843983 0.788241 -0.085816 0.093360 0.779300 0.613686
1783055712.800218 8.725578 3.844511 0.787798 -0.085949 0.092890 0.778854 0.614305
1783055712.900058 8.725276 3.844865 0.786873 -0.085201 0.093354 0.778990 0.614166
1783055713.000378 8.725050 3.844841 0.787136 -0.085349 0.093488 0.778694 0.614501
1783055713.100231 8.725636 3.845820 0.788068 -0.085433 0.094461 0.778616 0.614439
1783055713.200071 8.724558 3.845142 0.787239 -0.085210 0.093592 0.778571 0.614660
1783055713.300391 8.723679 3.844887 0.787935 -0.086098 0.094072 0.778565 0.614470
1783055713.400231 8.723150 3.845276 0.789004 -0.086239 0.094870 0.778863 0.613950
1783055713.500071 8.721801 3.844340 0.788402 -0.085749 0.094777 0.778937 0.613940
1783055713.600391 8.720633 3.843542 0.788126 -0.086024 0.094534 0.778782 0.614135
1783055713.700231 8.719578 3.843458 0.787854 -0.085781 0.094220 0.778740 0.614270
1783055713.800071 8.718082 3.842974 0.788513 -0.085529 0.094488 0.778912 0.614046
1783055713.900391 8.718645 3.842112 0.788089 -0.085443 0.094042 0.778724 0.614365
1783055714.000231 8.717922 3.841445 0.788322 -0.085852 0.094082 0.778730 0.614294
1783055714.100084 8.717733 3.842074 0.789330 -0.086401 0.093364 0.778628 0.614456
1783055714.200404 8.718175 3.841053 0.789901 -0.085854 0.093096 0.778976 0.614133
1783055714.300244 8.718273 3.841134 0.789473 -0.085821 0.093313 0.778927 0.614167
1783055714.400084 8.718954 3.840442 0.790263 -0.086002 0.092803 0.778923 0.614224
1783055714.500404 8.719715 3.840499 0.791363 -0.086392 0.092838 0.778853 0.614252
1783055714.600244 8.721725 3.840642 0.791658 -0.085715 0.093694 0.778866 0.614201
1783055714.700084 8.722161 3.839364 0.791240 -0.084996 0.093357 0.778869 0.614348
1783055714.800404 8.722692 3.839620 0.791829 -0.085109 0.093551 0.778826 0.614357
1783055714.900244 8.723562 3.839283 0.791986 -0.085566 0.093807 0.778474 0.614701
1783055715.000084 8.724875 3.838891 0.792042 -0.085625 0.094113 0.778741 0.614307
1783055715.100417 8.725126 3.837303 0.792683 -0.085079 0.093251 0.778857 0.614367
1783055715.200257 8.725882 3.836642 0.793475 -0.084632 0.092812 0.779037 0.614268
1783055715.300097 8.726069 3.835638 0.792581 -0.084790 0.092305 0.779260 0.614040
1783055715.400417 8.725834 3.835395 0.792013 -0.085171 0.092182 0.779332 0.613914
1783055715.500257 8.726289 3.834587 0.792266 -0.084250 0.092210 0.779858 0.613369
1783055715.600097 8.726675 3.833623 0.792630 -0.083965 0.092216 0.779786 0.613499
1783055715.700417 8.726496 3.832839 0.791696 -0.084062 0.091531 0.779742 0.613644
1783055715.800257 8.725913 3.831703 0.792176 -0.083832 0.092056 0.779394 0.614038
1783055715.900097 8.726403 3.830985 0.792197 -0.082998 0.092327 0.779537 0.613929
1783055716.000417 8.725981 3.830904 0.791613 -0.082741 0.092394 0.779351 0.614190
1783055716.100270 8.725872 3.830941 0.791263 -0.082383 0.092965 0.779072 0.614506
1783055716.200110 8.725536 3.830994 0.792342 -0.082960 0.092310 0.778582 0.615148
1783055716.300430 8.725134 3.831264 0.792413 -0.082763 0.092282 0.778532 0.615241
1783055716.400270 8.724949 3.831133 0.792133 -0.082015 0.092791 0.778505 0.615300
1783055716.500110 8.725129 3.832030 0.792499 -0.081811 0.092453 0.778247 0.615704
1783055716.600430 8.724513 3.832026 0.790871 -0.082776 0.091067 0.777953 0.616153
1783055716.700270 8.724277 3.832902 0.790666 -0.082737 0.091672 0.778348 0.615569
1783055716.800110 8.724764 3.833648 0.791023 -0.082076 0.092847 0.778727 0.615001
1783055716.900430 8.723809 3.834592 0.791497 -0.082195 0.092400 0.778210 0.615707
1783055717.000270 8.723967 3.834967 0.790902 -0.081340 0.092138 0.778059 0.616051
1783055717.100124 8.724088 3.835272 0.790201 -0.080735 0.092111 0.777650 0.616651
1783055717.200444 8.724012 3.837039 0.790374 -0.081361 0.092227 0.777018 0.617347
1783055717.300284 8.723934 3.837375 0.790220 -0.081569 0.091946 0.776765 0.617680
1783055717.400124 8.723724 3.838434 0.790158 -0.081886 0.092142 0.776610 0.617804
1783055717.500443 8.723842 3.838614 0.789466 -0.081326 0.091715 0.776762 0.617750
1783055717.600284 8.723107 3.839159 0.788533 -0.080751 0.091593 0.776829 0.617759
1783055717.700124 8.723565 3.840209 0.789065 -0.079526 0.091682 0.777336 0.617267
1783055717.800444 8.723821 3.840746 0.789513 -0.079082 0.091557 0.777297 0.617392
1783055717.900284 8.723707 3.841610 0.790199 -0.078770 0.092082 0.776924 0.617823
1783055718.000124 8.723826 3.842197 0.789541 -0.077474 0.092467 0.776678 0.618238
1783055718.100457 8.723472 3.842620 0.789416 -0.079070 0.092873 0.775883 0.618973
1783055718.200297 8.723465 3.844291 0.790879 -0.080131 0.093717 0.774973 0.619849
1783055718.300137 8.723406 3.844237 0.790399 -0.079673 0.094132 0.775137 0.619640
1783055718.400457 8.723682 3.845001 0.790682 -0.080062 0.093623 0.775259 0.619514
1783055718.500297 8.722587 3.844958 0.790871 -0.081852 0.094576 0.774900 0.619585
1783055718.600137 8.721766 3.846697 0.790470 -0.083978 0.095646 0.774845 0.619205
1783055718.700457 8.721278 3.846534 0.790292 -0.084718 0.094275 0.774840 0.619321
1783055718.800297 8.721053 3.845813 0.790830 -0.083689 0.094162 0.775061 0.619201
1783055718.900137 8.721228 3.846072 0.791642 -0.082554 0.093572 0.775203 0.619266
1783055719.000457 8.720573 3.846004 0.792007 -0.082099 0.093229 0.775063 0.619553
1783055719.100310 8.719903 3.845745 0.790904 -0.082041 0.093894 0.775241 0.619237
1783055719.200150 8.718678 3.844853 0.789734 -0.082000 0.093992 0.775000 0.619529
1783055719.300470 8.717663 3.843583 0.789709 -0.081235 0.093698 0.775231 0.619385
1783055719.400310 8.717202 3.842363 0.787750 -0.081449 0.094293 0.775344 0.619126
1783055719.500150 8.716764 3.841645 0.786606 -0.081580 0.095318 0.775583 0.618653
1783055719.600470 8.716355 3.840923 0.786671 -0.082293 0.095099 0.775237 0.619024
1783055719.700310 8.714905 3.839781 0.786361 -0.081951 0.095341 0.775534 0.618661
1783055719.800150 8.714726 3.839240 0.785782 -0.081691 0.094267 0.775545 0.618846
1783055719.900470 8.714318 3.838056 0.786053 -0.081272 0.093566 0.775662 0.618861
1783055720.000310 8.713545 3.837471 0.785286 -0.081861 0.092933 0.775864 0.618625
1783055720.100163 8.713185 3.836791 0.784634 -0.082528 0.092474 0.776014 0.618418
1783055720.200483 8.714180 3.836898 0.784813 -0.082956 0.091826 0.776141 0.618297
1783055720.300323 8.714103 3.836606 0.785297 -0.082863 0.092045 0.775752 0.618765
1783055720.400163 8.714511 3.836873 0.785962 -0.082464 0.091467 0.775785 0.618862
1783055720.500483 8.714530 3.836493 0.785875 -0.082996 0.091469 0.775305 0.619392
1783055720.600323 8.713945 3.837024 0.786816 -0.083204 0.091726 0.775086 0.619600
1783055720.700163 8.713007 3.836556 0.787257 -0.083525 0.091385 0.775079 0.619617
1783055720.800483 8.713528 3.836567 0.788650 -0.083221 0.092068 0.775085 0.619549
1783055720.900323 8.713094 3.836289 0.788918 -0.082522 0.091481 0.774970 0.619874
1783055721.000163 8.712034 3.836197 0.789490 -0.082387 0.091155 0.774721 0.620251
1783055721.100496 8.710626 3.835483 0.790055 -0.082163 0.090903 0.774827 0.620185
1783055721.200336 8.708591 3.833825 0.790919 -0.081928 0.090729 0.774530 0.620612
1783055721.300176 8.706985 3.833896 0.790930 -0.082192 0.090111 0.774834 0.620288
1783055721.400016 8.704954 3.832741 0.791438 -0.082820 0.090443 0.774800 0.620199
1783055721.500336 8.704222 3.832556 0.791002 -0.082680 0.090270 0.775349 0.619555
1783055721.600176 8.703836 3.831834 0.791374 -0.082039 0.090296 0.775621 0.619297
1783055721.700016 8.704741 3.832811 0.790328 -0.082615 0.090684 0.775773 0.618973
1783055721.800336 8.706203 3.833171 0.788354 -0.082623 0.090004 0.775773 0.619070
1783055721.900176 8.707933 3.833737 0.787127 -0.082555 0.089966 0.775842 0.619000
1783055722.000016 8.711558 3.835590 0.786305 -0.082258 0.090296 0.776054 0.618725
1783055722.100349 8.717613 3.838248 0.784319 -0.082069 0.090603 0.776048 0.618712
1783055722.200189 8.725066 3.841706 0.781854 -0.082394 0.090599 0.775629 0.619195
1783055722.300029 8.734961 3.846515 0.778938 -0.081231 0.091218 0.775140 0.619870
1783055722.400349 8.749020 3.853136 0.777193 -0.081401 0.092968 0.774470 0.620425
1783055722.500189 8.763822 3.860751 0.774205 -0.080746 0.092903 0.773285 0.621996
1783055722.600029 8.782139 3.869545 0.770678 -0.081182 0.091929 0.771590 0.624186
1783055722.700349 8.805643 3.881605 0.766939 -0.082528 0.093446 0.769179 0.626754
1783055722.800189 8.832135 3.895826 0.762548 -0.084691 0.097200 0.766665 0.628970
1783055722.900029 8.862665 3.911340 0.756795 -0.083652 0.101876 0.765643 0.629614
1783055723.000349 8.899946 3.931348 0.750771 -0.082366 0.111425 0.765938 0.627805
1783055723.100203 8.941638 3.952898 0.743470 -0.081364 0.119264 0.765505 0.627023
1783055723.200043 8.988540 3.978044 0.738903 -0.079954 0.126678 0.763593 0.628081
1783055723.300363 9.040565 4.004558 0.734741 -0.078672 0.131817 0.762414 0.628617
1783055723.400203 9.096338 4.033957 0.730152 -0.082396 0.135700 0.758058 0.632569
1783055723.500043 9.156144 4.064212 0.724908 -0.082520 0.135277 0.753792 0.637722
1783055723.600363 9.221445 4.096944 0.719638 -0.084622 0.135548 0.749544 0.642378
1783055723.700203 9.286177 4.130751 0.718114 -0.088506 0.134443 0.746233 0.645933
1783055723.800043 9.354957 4.163055 0.715011 -0.091808 0.130702 0.743874 0.648953
1783055723.900363 9.423579 4.197381 0.715089 -0.097661 0.129094 0.734846 0.658633
1783055724.000203 9.494245 4.231388 0.715471 -0.098930 0.134982 0.720352 0.673116
1783055724.100056 9.567693 4.266332 0.717682 -0.092757 0.145285 0.704295 0.688664
1783055724.200376 9.640547 4.300158 0.719856 -0.085103 0.154807 0.689208 0.702698
1783055724.300216 9.715885 4.335147 0.718749 -0.078632 0.167242 0.671961 0.717158
1783055724.400056 9.789542 4.370760 0.717337 -0.077936 0.169546 0.657995 0.729536
1783055724.500376 9.862681 4.409040 0.718320 -0.082591 0.168477 0.645049 0.740747
1783055724.600216 9.936042 4.445014 0.720517 -0.086648 0.161861 0.633881 0.751324
1783055724.700056 10.008534 4.483915 0.728497 -0.090288 0.160679 0.623227 0.760012
1783055724.800376 10.081081 4.523855 0.736304 -0.088445 0.168707 0.620936 0.760364
1783055724.900216 10.155371 4.562503 0.739125 -0.080086 0.173872 0.632123 0.750849
1783055725.000056 10.224325 4.604579 0.739436 -0.080490 0.171906 0.640300 0.744302
1783055725.100389 10.293302 4.648731 0.734887 -0.086075 0.164317 0.651305 0.735794
1783055725.200229 10.362216 4.692931 0.728164 -0.093426 0.160971 0.652746 0.734359
1783055725.300069 10.430614 4.741350 0.730488 -0.103025 0.163477 0.645221 0.739155
1783055725.400389 10.498107 4.787037 0.734824 -0.101021 0.162206 0.633575 0.749711
1783055725.500229 10.565886 4.836963 0.734124 -0.098918 0.169702 0.618738 0.760644
1783055725.600069 10.633073 4.886384 0.727759 -0.090384 0.171971 0.605519 0.771754
1783055725.700389 10.701583 4.938362 0.718946 -0.081914 0.175443 0.592445 0.781997
1783055725.800229 10.764862 4.990761 0.712007 -0.078078 0.169311 0.576806 0.795319
1783055725.900069 10.832976 5.043276 0.709959 -0.075193 0.169813 0.561907 0.806083
1783055726.000389 10.902889 5.097987 0.710807 -0.078149 0.179321 0.545350 0.815065
1783055726.100242 10.973550 5.151529 0.713081 -0.078299 0.189445 0.534078 0.820208
1783055726.200082 11.046773 5.204565 0.711685 -0.075938 0.195889 0.528839 0.822308
1783055726.300402 11.120244 5.257108 0.709470 -0.077306 0.193478 0.529062 0.822608
1783055726.400242 11.191468 5.309073 0.704575 -0.082726 0.183167 0.536687 0.819496
1783055726.500082 11.263314 5.359046 0.705101 -0.091540 0.171434 0.548408 0.813314
1783055726.600402 11.337352 5.410739 0.710745 -0.099350 0.172843 0.564517 0.800984
1783055726.700242 11.408642 5.459967 0.714892 -0.102172 0.173120 0.576262 0.792157
1783055726.800082 11.480294 5.508148 0.717290 -0.099712 0.175837 0.584770 0.785610
1783055726.900402 11.551155 5.553314 0.713742 -0.090561 0.172686 0.591994 0.781999
1783055727.000242 11.620550 5.599960 0.708378 -0.088988 0.173186 0.596232 0.778842
1783055727.100096 11.684638 5.642657 0.710681 -0.086871 0.160690 0.596751 0.781358
1783055727.200415 11.749999 5.686474 0.717458 -0.090523 0.163309 0.599525 0.778270
1783055727.300255 11.813148 5.725556 0.724632 -0.093732 0.165355 0.598119 0.778541
1783055727.400095 11.877531 5.763216 0.726888 -0.091134 0.174511 0.602635 0.773351
1783055727.500415 11.939119 5.797438 0.724374 -0.090567 0.174888 0.611099 0.766662
1783055727.600255 11.998370 5.828658 0.720246 -0.097611 0.165014 0.625834 0.756025
1783055727.700095 12.057653 5.858291 0.720865 -0.110815 0.164690 0.637094 0.744787
1783055727.800415 12.114786 5.886690 0.730443 -0.124246 0.164552 0.652442 0.729250
1783055727.900255 12.169268 5.912871 0.737252 -0.132014 0.165988 0.660248 0.720481
1783055728.000095 12.224786 5.936014 0.743616 -0.131474 0.165363 0.670945 0.710776
1783055728.100429 12.279193 5.955478 0.746960 -0.124538 0.159693 0.680919 0.703802
1783055728.200269 12.330458 5.973775 0.747274 -0.121393 0.149669 0.688409 0.699254
1783055728.300109 12.378997 5.988430 0.746063 -0.122851 0.134153 0.695781 0.694837
1783055728.400429 12.425468 6.004759 0.750866 -0.127196 0.133062 0.702265 0.687706
1783055728.500269 12.470656 6.016378 0.757601 -0.125992 0.133407 0.711515 0.678288
1783055728.600109 12.512155 6.027284 0.765395 -0.122821 0.138413 0.721738 0.666971
1783055728.700429 12.549189 6.035210 0.768098 -0.123817 0.135639 0.733381 0.654541
1783055728.800269 12.581592 6.042070 0.770501 -0.124856 0.129405 0.746572 0.640543
1783055728.900109 12.609567 6.045699 0.772162 -0.127880 0.121787 0.763784 0.620845
1783055729.000429 12.631986 6.050462 0.772769 -0.136816 0.120578 0.777522 0.601833
1783055729.100282 12.647679 6.054074 0.773628 -0.146621 0.118687 0.788964 0.584766
1783055729.200122 12.655409 6.057695 0.771431 -0.152885 0.122605 0.795896 0.572839
1783055729.300442 12.661604 6.059097 0.769664 -0.148835 0.126934 0.798775 0.568942
1783055729.400282 12.663744 6.059798 0.768085 -0.142101 0.128651 0.799372 0.569439
1783055729.500122 12.660996 6.060289 0.765429 -0.137457 0.127897 0.795643 0.575934
1783055729.600442 12.657592 6.061203 0.762379 -0.134700 0.129938 0.792637 0.580257
1783055729.700282 12.649747 6.061489 0.758888 -0.137542 0.127889 0.790182 0.583386
1783055729.800122 12.642169 6.060462 0.756360 -0.137130 0.126921 0.788151 0.586434
1783055729.900442 12.636156 6.059705 0.754468 -0.136426 0.127537 0.788063 0.586582
1783055730.000282 12.629537 6.058797 0.751420 -0.136853 0.127735 0.786531 0.588493
1783055730.100135 12.624294 6.059067 0.750453 -0.135321 0.128416 0.785283 0.590363
1783055730.200455 12.621099 6.057672 0.749601 -0.135368 0.128281 0.783945 0.592157
1783055730.300295 12.618458 6.057718 0.747582 -0.136261 0.127211 0.782424 0.594191
1783055730.400135 12.616866 6.057024 0.747177 -0.137671 0.126617 0.780957 0.595920
1783055730.500455 12.616803 6.056602 0.747966 -0.136624 0.125569 0.780358 0.597166
1783055730.600295 12.618104 6.057013 0.750553 -0.134011 0.125180 0.779873 0.598473
1783055730.700135 12.618644 6.056826 0.750690 -0.133489 0.124251 0.779195 0.599665
1783055730.800455 12.620079 6.057838 0.751475 -0.133298 0.125040 0.778458 0.600499
1783055730.900295 12.621614 6.059636 0.751980 -0.134185 0.125859 0.777988 0.600740
1783055731.000135 12.622398 6.061350 0.751188 -0.134432 0.126442 0.777071 0.601748
1783055731.100468 12.623398 6.063737 0.752317 -0.135635 0.126770 0.776793 0.601769
1783055731.200308 12.623755 6.065840 0.752766 -0.135252 0.125766 0.776684 0.602206
1783055731.300148 12.624114 6.067899 0.753471 -0.134673 0.125252 0.776481 0.602705
1783055731.400468 12.624606 6.070526 0.753391 -0.134324 0.125463 0.776494 0.602721
1783055731.500308 12.623975 6.073082 0.752537 -0.134119 0.126263 0.776767 0.602248
1783055731.600148 12.623635 6.076177 0.752960 -0.134677 0.126753 0.776603 0.602233
1783055731.700468 12.623043 6.078456 0.752580 -0.135270 0.127500 0.777134 0.601255
1783055731.800308 12.622384 6.080853 0.752576 -0.135740 0.128738 0.777426 0.600508
1783055731.900148 12.621429 6.082310 0.752341 -0.136783 0.129364 0.777286 0.600318
1783055732.000468 12.619930 6.083599 0.751867 -0.137634 0.130125 0.777225 0.600038
1783055732.100322 12.618586 6.083274 0.751229 -0.137883 0.129770 0.777115 0.600201
1783055732.200162 12.617534 6.083004 0.750950 -0.137493 0.128867 0.777022 0.600604
1783055732.300482 12.616798 6.082993 0.751412 -0.137420 0.128156 0.776548 0.601386
1783055732.400322 12.615767 6.082145 0.750159 -0.137917 0.128445 0.776282 0.601553
1783055732.500162 12.613753 6.080707 0.749001 -0.138171 0.127979 0.776034 0.601915
1783055732.600482 12.613167 6.079958 0.750156 -0.138131 0.128619 0.775420 0.602578
1783055732.700322 12.612782 6.077506 0.749713 -0.137548 0.128467 0.775302 0.602896
1783055732.800162 12.612378 6.077360 0.750539 -0.136992 0.128687 0.774786 0.603639
1783055732.900482 12.611149 6.074990 0.751432 -0.136180 0.126030 0.774267 0.605047
1783055733.000322 12.611080 6.073977 0.751473 -0.133711 0.124394 0.774580 0.605536
1783055733.100175 12.611853 6.073257 0.750992 -0.133677 0.122260 0.773890 0.606859
1783055733.200015 12.611643 6.072418 0.750294 -0.134026 0.121860 0.773437 0.607439
1783055733.300335 12.611604 6.072921 0.748518 -0.135010 0.122786 0.772732 0.607932
1783055733.400175 12.612399 6.072215 0.748737 -0.135362 0.124084 0.772220 0.608240
1783055733.500015 12.613048 6.072708 0.749964 -0.135118 0.124854 0.771662 0.608845
1783055733.600335 12.613496 6.073073 0.752185 -0.133731 0.125686 0.771747 0.608873
1783055733.700175 12.614958 6.073646 0.752169 -0.132125 0.126799 0.771862 0.608847
1783055733.800015 12.615503 6.074491 0.751291 -0.132126 0.126741 0.771767 0.608979
1783055733.900335 12.616212 6.075805 0.750668 -0.131527 0.127718 0.771645 0.609059
1783055734.000175 12.617267 6.076063 0.750182 -0.130918 0.126825 0.771776 0.609211
1783055734.100028 12.617999 6.078152 0.749595 -0.131445 0.127081 0.771415 0.609501
1783055734.200348 12.618130 6.079386 0.749158 -0.131838 0.127465 0.771619 0.609078
1783055734.300188 12.617672 6.080849 0.750261 -0.132575 0.127959 0.771069 0.609511
1783055734.400028 12.617642 6.081736 0.751145 -0.131894 0.128185 0.771094 0.609579
1783055734.500348 12.617443 6.082330 0.750784 -0.132192 0.128430 0.771109 0.609445
1783055734.600188 12.617458 6.083256 0.749566 -0.132067 0.129143 0.771260 0.609130
1783055734.700028 12.617201 6.084722 0.749566 -0.132306 0.128549 0.771571 0.608809
1783055734.800348 12.617039 6.085068 0.749197 -0.131968 0.128797 0.771965 0.608331
1783055734.900188 12.616223 6.085655 0.750055 -0.132037 0.128872 0.772330 0.607836
1783055735.000028 12.615802 6.085982 0.749997 -0.132439 0.129221 0.772552 0.607392
1783055735.100361 12.614210 6.085937 0.750241 -0.132772 0.128850 0.772685 0.607229
1783055735.200201 12.613183 6.085300 0.751044 -0.132272 0.129252 0.773415 0.606323
1783055735.300041 12.612035 6.084635 0.753093 -0.132176 0.128809 0.773533 0.606288
1783055735.400362 12.610785 6.084222 0.755293 -0.131930 0.128499 0.773911 0.605924
1783055735.500202 12.610998 6.082363 0.753806 -0.131546 0.128109 0.774103 0.605845
1783055735.600042 12.609196 6.082287 0.754146 -0.132451 0.128533 0.774489 0.605064
1783055735.700361 12.608983 6.080903 0.754527 -0.132267 0.128635 0.775574 0.603692
1783055735.800201 12.607498 6.080508 0.754072 -0.132421 0.128332 0.777754 0.600911
1783055735.900041 12.605851 6.078942 0.753951 -0.131546 0.126279 0.780833 0.597536
1783055736.000362 12.604565 6.077631 0.754499 -0.130675 0.124418 0.784242 0.593640
1783055736.100215 12.603456 6.077328 0.754119 -0.129579 0.124127 0.787304 0.589877
1783055736.200055 12.603860 6.076368 0.753992 -0.128746 0.123536 0.790030 0.586528
1783055736.300375 12.601933 6.075745 0.753571 -0.129237 0.123087 0.791287 0.584818
1783055736.400215 12.602300 6.075337 0.750566 -0.129134 0.122844 0.792081 0.583816
1783055736.500055 12.602444 6.075105 0.749062 -0.129761 0.122620 0.792406 0.583284
1783055736.600375 12.600957 6.074633 0.749165 -0.129469 0.122062 0.793036 0.582608
1783055736.700215 12.601527 6.075256 0.748351 -0.129995 0.122007 0.793128 0.582377
1783055736.800055 12.600194 6.074895 0.746993 -0.131039 0.121690 0.793130 0.582207
1783055736.900375 12.600259 6.075269 0.745502 -0.131264 0.120975 0.793443 0.581879
1783055737.000215 12.599284 6.075008 0.746341 -0.130286 0.121166 0.793978 0.581329
1783055737.100068 12.599104 6.075130 0.746773 -0.129597 0.121787 0.794694 0.580375
1783055737.200388 12.598303 6.074880 0.746232 -0.130398 0.121453 0.794319 0.580777
1783055737.300228 12.597510 6.075873 0.746960 -0.131181 0.121611 0.794257 0.580653
1783055737.400068 12.596622 6.076244 0.747697 -0.131884 0.121817 0.793857 0.580997
1783055737.500388 12.596973 6.076168 0.749302 -0.131892 0.121276 0.793735 0.581275
1783055737.600228 12.596429 6.076870 0.752123 -0.131067 0.120654 0.793515 0.581892
1783055737.700068 12.595121 6.077495 0.753332 -0.130382 0.119896 0.793496 0.582229
1783055737.800388 12.595009 6.077712 0.753370 -0.129964 0.119692 0.793157 0.582825
1783055737.900228 12.593905 6.077719 0.752375 -0.129531 0.120063 0.793270 0.582692
1783055738.000068 12.591994 6.079412 0.754161 -0.130319 0.119954 0.792967 0.582950
1783055738.100401 12.591150 6.079495 0.754117 -0.130481 0.119756 0.792608 0.583443
1783055738.200241 12.590417 6.080604 0.754614 -0.130580 0.119581 0.792781 0.583222
1783055738.300081 12.590076 6.081607 0.755566 -0.130518 0.119518 0.792531 0.583588
1783055738.400401 12.588299 6.082407 0.754731 -0.132247 0.119440 0.791555 0.584538
1783055738.500241 12.588507 6.082947 0.753872 -0.131546 0.120423 0.791335 0.584792
1783055738.600081 12.587126 6.084838 0.752791 -0.131692 0.121506 0.790539 0.585612
1783055738.700401 12.587042 6.085590 0.752805 -0.131697 0.121239 0.789867 0.586572
1783055738.800241 12.586302 6.085956 0.752010 -0.131851 0.121087 0.788876 0.587901
1783055738.900081 12.585986 6.086362 0.750977 -0.131768 0.121533 0.787847 0.589206
1783055739.000401 12.585209 6.086354 0.750432 -0.131186 0.121717 0.787739 0.589442
1783055739.100255 12.585780 6.087193 0.749746 -0.132052 0.121149 0.787486 0.589704
1783055739.200095 12.586371 6.088000 0.751534 -0.131556 0.121597 0.787267 0.590015
1783055739.300415 12.586140 6.087024 0.750782 -0.131954 0.121833 0.787421 0.589673
1783055739.400255 12.586576 6.087374 0.749863 -0.131889 0.121514 0.787580 0.589540
1783055739.500095 12.587384 6.087228 0.750233 -0.131643 0.120621 0.788107 0.589074
1783055739.600415 12.587855 6.086860 0.749791 -0.131201 0.121453 0.788431 0.588567
1783055739.700255 12.587964 6.086891 0.748698 -0.131052 0.121761 0.788322 0.588683
1783055739.800095 12.588550 6.086574 0.749515 -0.130526 0.122570 0.788191 0.588808
1783055739.900415 12.589015 6.085678 0.750297 -0.130129 0.123233 0.788037 0.588963
1783055740.000255 12.588339 6.085277 0.750794 -0.130762 0.121335 0.788268 0.588908
1783055740.100108 12.588708 6.084869 0.749766 -0.130038 0.122200 0.788862 0.588094
1783055740.200428 12.590047 6.084727 0.748371 -0.129348 0.122374 0.789313 0.587604
1783055740.300268 12.589191 6.084272 0.747928 -0.129793 0.121239 0.789640 0.587302
1783055740.400108 12.588359 6.084151 0.747894 -0.130900 0.120049 0.790056 0.586741
1783055740.500428 12.588193 6.083643 0.748007 -0.130567 0.119442 0.790718 0.586047
1783055740.600268 12.588918 6.083196 0.747252 -0.131028 0.119548 0.791210 0.585257
1783055740.700108 12.588477 6.082800 0.746931 -0.131666 0.119747 0.791381 0.584843
1783055740.800428 12.587726 6.083179 0.746747 -0.133382 0.119505 0.791289 0.584628
