# timestamp tx ty tz qx qy qz qw
1783055810.000000 27.216818 14.980802 0.535724 0.000000 0.000000 0.000000 1.000000
1783055811.000000 28.014333 14.786801 0.530221 0.000000 0.000000 0.000000 1.000000
1783055812.000000 28.767320 14.623893 0.525318 0.000000 0.000000 0.000000 1.000000
1783055813.000000 29.544311 14.585836 0.501115 0.000000 0.000000 0.000000 1.000000
1783055814.000000 30.362677 14.557778 0.488011 0.000000 0.000000 0.000000 1.000000
1783055815.000000 31.135772 14.401982 0.447408 0.000000 0.000000 0.000000 1.000000
1783055816.000000 31.854054 14.141812 0.410605 0.000000 0.000000 0.000000 1.000000
1783055817.000000 32.536468 13.847829 0.383502 0.000000 0.000000 0.000000 1.000000
1783055818.000000 33.115457 13.631390 0.379299 0.000000 0.000000 0.000000 1.000000
1783055819.000000 33.405797 13.475371 0.415498 0.000000 0.000000 0.000000 1.000000
1783055820.000000 33.376276 13.445220 0.414098 0.000000 0.000000 0.000000 1.000000
1783055821.000000 33.373462 13.406094 0.402899 0.000000 0.000000 0.000000 1.000000
1783055822.000000 33.357970 13.397093 0.404599 0.000000 0.000000 0.000000 1.000000
1783055823.000000 33.366847 13.403544 0.416699 0.000000 0.000000 0.000000 1.000000
1783055824.000000 33.368441 13.425819 0.411299 0.000000 0.000000 0.000000 1.000000
1783055825.000000 33.373471 13.428371 0.407299 0.000000 0.000000 0.000000 1.000000
1783055826.000000 33.370240 13.423453 0.406399 0.000000 0.000000 0.000000 1.000000
1783055827.000000 33.347090 13.418066 0.412399 0.000000 0.000000 0.000000 1.000000
1783055828.000000 33.170177 13.418517 0.422000 0.000000 0.000000 0.000000 1.000000
1783055829.000000 33.124970 13.419163 0.428200 0.000000 0.000000 0.000000 1.000000
1783055830.000000 33.107180 13.412181 0.446500 0.000000 0.000000 0.000000 1.000000
1783055831.000000 33.100481 13.408681 0.448100 0.000000 0.000000 0.000000 1.000000
1783055832.000000 33.090605 13.420118 0.439300 0.000000 0.000000 0.000000 1.000000
1783055833.000000 33.186869 13.483830 0.431899 0.000000 0.000000 0.000000 1.000000
1783055834.000000 33.519321 13.679528 0.409097 0.000000 0.000000 0.000000 1.000000
1783055835.000000 33.755483 13.987699 0.409995 0.000000 0.000000 0.000000 1.000000
1783055836.000000 34.330507 14.268451 0.410792 0.000000 0.000000 0.000000 1.000000
1783055837.000000 34.995524 14.484367 0.402088 0.000000 0.000000 0.000000 1.000000
1783055838.000000 35.549767 14.563193 0.358184 0.000000 0.000000 0.000000 1.000000
1783055839.000000 36.207292 14.383714 0.305581 0.000000 0.000000 0.000000 1.000000
1783055840.000000 36.847781 14.001430 0.303578 0.000000 0.000000 0.000000 1.000000
1783055841.000000 37.518395 13.616572 0.306975 0.000000 0.000000 0.000000 1.000000
1783055842.000000 38.060111 13.313747 0.288773 0.000000 0.000000 0.000000 1.000000
1783055843.000000 38.523724 13.187761 0.282070 0.000000 0.000000 0.000000 1.000000
1783055844.000000 38.908789 12.924367 0.242568 0.000000 0.000000 0.000000 1.000000
1783055845.000000 39.105831 12.473372 0.218668 0.000000 0.000000 0.000000 1.000000
1783055846.000000 39.188356 11.980079 0.195768 0.000000 0.000000 0.000000 1.000000
